entry_id,employee_id,project_id,entry_date,hours,billable_status
19730,36,48,2022-02-15,5.3,Non-billable
19731,36,48,2022-02-17,6.3,Billable
19732,36,48,2022-02-18,5.3,Billable
19733,36,48,2022-02-23,6.6,Non-billable
19734,36,48,2022-02-24,6.3,Billable
19735,36,48,2022-02-25,6.7,Non-billable
19736,36,48,2022-02-28,5.0,Billable
19737,36,48,2022-03-02,5.3,Billable
19738,36,48,2022-03-03,4.8,Billable
19739,36,48,2022-03-04,6.7,Billable
19740,36,48,2022-03-07,4.9,Billable
19741,36,48,2022-03-08,5.9,Billable
19742,36,48,2022-03-09,6.2,Billable
19743,36,48,2022-03-10,6.1,Billable
19744,36,48,2022-03-11,5.3,Billable
19745,36,48,2022-03-14,4.9,Billable
19746,36,48,2022-03-16,6.8,Billable
19747,36,48,2022-03-21,6.1,Non-billable
19748,36,48,2022-03-22,5.5,Billable
19749,36,48,2022-03-23,6.3,Billable
19750,36,48,2022-03-24,6.0,Billable
19751,36,48,2022-03-25,6.9,Billable
19752,36,48,2022-03-29,4.7,Billable
19753,36,48,2022-03-30,6.1,Billable
19754,36,48,2022-03-31,5.9,Billable
19755,36,48,2022-04-04,7.2,Non-billable
19756,36,48,2022-04-05,6.3,Billable
19757,36,48,2022-04-06,6.5,Billable
19758,36,48,2022-04-07,5.3,Billable
19759,36,48,2022-04-08,6.3,Billable
19760,36,48,2022-04-11,4.9,Billable
19761,36,48,2022-04-13,5.8,Billable
19762,36,48,2022-04-14,6.0,Billable
19763,36,48,2022-04-15,6.2,Billable
19764,36,48,2022-04-18,6.6,Billable
19765,36,48,2022-04-19,5.6,Billable
19766,36,48,2022-04-20,5.9,Billable
19767,36,48,2022-04-21,5.8,Non-billable
19768,36,48,2022-04-22,5.1,Billable
19769,36,48,2022-04-25,5.1,Billable
19770,36,48,2022-04-26,6.2,Non-billable
19771,36,48,2022-04-27,6.3,Billable
19772,36,48,2022-04-28,5.0,Billable
19773,36,48,2022-04-29,5.9,Billable
19774,36,48,2022-05-02,5.2,Billable
19775,36,48,2022-05-03,6.3,Non-billable
19776,36,48,2022-05-04,5.8,Billable
19777,36,48,2022-05-05,5.4,Billable
19778,36,48,2022-05-06,5.5,Billable
19779,36,48,2022-05-09,6.4,Billable
19780,36,48,2022-05-10,6.6,Billable
19781,36,48,2022-05-11,7.2,Non-billable
19782,36,48,2022-05-12,5.5,Non-billable
19783,36,48,2022-05-16,6.6,Billable
19784,36,48,2022-05-18,5.6,Billable
19785,36,48,2022-05-19,6.4,Billable
19786,36,48,2022-05-20,5.1,Billable
19787,36,48,2022-05-23,5.5,Billable
19788,36,48,2022-05-24,6.5,Billable
19789,36,48,2022-05-26,7.2,Billable
19790,36,48,2022-05-27,6.2,Billable
19791,36,48,2022-05-30,5.1,Billable
19792,36,48,2022-06-01,5.3,Billable
19793,36,48,2022-06-02,5.2,Billable
19794,36,48,2022-06-07,5.1,Billable
19795,36,48,2022-06-08,5.1,Billable
19796,36,48,2022-06-09,5.7,Billable
19797,36,48,2022-06-10,5.0,Billable
19798,36,48,2022-06-13,5.7,Billable
19799,36,48,2022-06-14,5.1,Non-billable
19800,36,48,2022-06-15,4.5,Billable
19801,36,48,2022-06-16,5.2,Billable
19802,36,48,2022-06-17,4.6,Billable
19803,36,48,2022-06-20,5.3,Non-billable
19804,36,48,2022-06-21,5.5,Billable
19805,36,48,2022-06-22,5.4,Billable
19806,36,48,2022-06-23,5.0,Billable
19807,36,48,2022-06-24,4.9,Non-billable
19808,36,48,2022-06-27,6.0,Billable
19809,36,48,2022-06-29,5.4,Billable
19810,36,48,2022-07-01,5.1,Billable
19811,36,48,2022-07-04,5.2,Billable
19812,36,48,2022-07-05,5.0,Billable
19813,36,48,2022-07-06,5.3,Billable
19814,36,48,2022-07-07,6.7,Billable
19815,36,48,2022-07-08,4.8,Billable
19816,36,48,2022-07-11,5.0,Billable
19817,36,48,2022-07-12,5.3,Billable
19818,36,48,2022-07-13,5.7,Billable
19819,36,48,2022-07-14,6.1,Billable
19820,36,48,2022-07-15,4.6,Billable
19821,36,48,2022-07-18,6.2,Billable
19822,36,48,2022-07-19,6.3,Billable
19823,36,48,2022-07-20,5.5,Billable
19824,36,48,2022-07-21,5.5,Billable
19825,36,48,2022-07-22,4.4,Billable
19826,36,48,2022-07-25,5.5,Billable
19827,36,48,2022-07-26,5.3,Billable
19828,36,48,2022-07-27,5.1,Billable
19829,36,48,2022-07-29,4.9,Billable
19830,36,48,2022-08-01,5.6,Billable
19831,36,48,2022-08-02,5.6,Billable
19832,36,48,2022-08-03,4.1,Billable
19833,36,48,2022-08-04,4.8,Non-billable
19834,36,48,2022-08-05,5.8,Billable
19835,36,48,2022-08-08,5.3,Non-billable
19836,6,49,2024-02-26,6.1,Billable
19837,6,49,2024-02-27,5.4,Billable
19838,6,49,2024-02-29,6.0,Billable
19839,6,49,2024-03-01,6.4,Billable
19840,6,49,2024-03-04,5.9,Billable
19841,6,49,2024-03-05,5.3,Billable
19842,6,49,2024-03-06,4.9,Billable
19843,6,49,2024-03-07,6.2,Billable
19844,6,49,2024-03-11,5.9,Billable
19845,6,49,2024-03-13,4.8,Billable
19846,6,49,2024-03-14,6.4,Billable
19847,6,49,2024-03-15,6.0,Billable
19848,6,49,2024-03-18,6.4,Billable
19849,6,49,2024-03-19,6.3,Billable
19850,6,49,2024-03-20,5.4,Non-billable
19851,6,49,2024-03-21,5.7,Non-billable
19852,6,49,2024-03-22,5.5,Billable
19853,6,49,2024-03-25,6.1,Billable
19854,6,49,2024-03-26,5.7,Billable
19855,6,49,2024-03-27,5.4,Billable
19856,6,49,2024-03-28,4.9,Billable
19857,6,49,2024-03-29,6.3,Billable
19858,6,49,2024-04-01,5.0,Billable
19859,6,49,2024-04-02,7.0,Billable
19860,6,49,2024-04-04,5.5,Billable
19861,6,49,2024-04-05,5.5,Billable
19862,6,49,2024-04-08,5.7,Billable
19863,6,49,2024-04-09,6.3,Billable
19864,6,49,2024-04-10,6.4,Billable
19865,6,49,2024-04-11,5.1,Billable
19866,6,49,2024-04-12,5.6,Billable
19867,6,49,2024-04-15,5.9,Billable
19868,6,49,2024-04-16,6.3,Billable
19869,6,49,2024-04-17,5.1,Billable
19870,6,49,2024-04-18,5.6,Billable
19871,6,49,2024-04-19,6.0,Billable
19872,6,49,2024-04-22,6.0,Non-billable
19873,6,49,2024-04-23,5.4,Non-billable
19874,6,49,2024-04-26,4.9,Billable
19875,6,49,2024-04-29,6.7,Billable
19876,6,49,2024-05-01,5.5,Billable
19877,6,49,2024-05-03,5.5,Billable
19878,6,49,2024-05-06,7.0,Billable
19879,6,49,2024-05-09,5.8,Billable
19880,6,49,2024-05-10,5.9,Billable
19881,6,49,2024-05-13,6.3,Billable
19882,6,49,2024-05-14,6.0,Billable
19883,6,49,2024-05-15,6.3,Billable
19884,6,49,2024-05-16,6.1,Billable
19885,6,49,2024-05-17,6.6,Billable
19886,10,49,2024-02-26,3.7,Billable
19887,10,49,2024-02-27,3.4,Billable
19888,10,49,2024-02-28,3.8,Billable
19889,10,49,2024-02-29,3.6,Billable
19890,10,49,2024-03-01,3.4,Billable
19891,10,49,2024-03-04,3.6,Billable
19892,10,49,2024-03-05,3.9,Non-billable
19893,10,49,2024-03-06,4.1,Non-billable
19894,10,49,2024-03-07,3.2,Billable
19895,10,49,2024-03-08,4.3,Billable
19896,10,49,2024-03-11,4.7,Billable
19897,10,49,2024-03-12,3.8,Billable
19898,10,49,2024-03-14,4.5,Billable
19899,10,49,2024-03-18,4.4,Billable
19900,10,49,2024-03-19,4.1,Billable
19901,10,49,2024-03-20,4.5,Non-billable
19902,10,49,2024-03-22,3.8,Billable
19903,10,49,2024-03-25,3.6,Billable
19904,10,49,2024-03-26,3.9,Billable
19905,10,49,2024-03-27,3.5,Billable
19906,10,49,2024-03-28,4.0,Billable
19907,10,49,2024-03-29,4.4,Billable
19908,10,49,2024-04-02,4.7,Billable
19909,10,49,2024-04-03,4.3,Billable
19910,10,49,2024-04-04,3.9,Billable
19911,10,49,2024-04-05,4.0,Non-billable
19912,10,49,2024-04-08,3.4,Billable
19913,10,49,2024-04-09,4.2,Billable
19914,10,49,2024-04-10,4.1,Billable
19915,10,49,2024-04-11,4.5,Billable
19916,10,49,2024-04-12,4.2,Billable
19917,10,49,2024-04-15,4.7,Billable
19918,10,49,2024-04-16,3.7,Billable
19919,10,49,2024-04-17,4.4,Billable
19920,10,49,2024-04-18,3.7,Billable
19921,10,49,2024-04-19,3.2,Non-billable
19922,10,49,2024-04-23,4.4,Billable
19923,10,49,2024-04-24,3.7,Billable
19924,10,49,2024-04-25,3.6,Billable
19925,10,49,2024-04-26,4.2,Billable
19926,10,49,2024-04-29,4.4,Non-billable
19927,10,49,2024-04-30,4.1,Billable
19928,10,49,2024-05-01,3.4,Billable
19929,10,49,2024-05-03,3.8,Billable
19930,10,49,2024-05-06,4.0,Billable
19931,10,49,2024-05-07,3.7,Billable
19932,10,49,2024-05-08,3.7,Billable
19933,10,49,2024-05-09,4.9,Billable
19934,10,49,2024-05-10,5.0,Billable
19935,10,49,2024-05-13,3.9,Billable
19936,10,49,2024-05-14,3.4,Billable
19937,10,49,2024-05-15,4.0,Billable
19938,10,49,2024-05-17,3.2,Billable
19939,17,50,2024-07-15,4.4,Billable
19940,17,50,2024-07-17,3.8,Billable
19941,17,50,2024-07-18,4.1,Non-billable
19942,17,50,2024-07-19,3.8,Billable
19943,17,50,2024-07-22,4.6,Billable
19944,17,50,2024-07-23,3.9,Billable
19945,17,50,2024-07-25,4.6,Billable
19946,17,50,2024-07-26,4.7,Billable
19947,17,50,2024-07-30,3.8,Billable
19948,17,50,2024-08-01,4.6,Billable
19949,17,50,2024-08-05,4.0,Billable
19950,17,50,2024-08-07,4.0,Billable
19951,17,50,2024-08-08,4.8,Billable
19952,17,50,2024-08-09,3.8,Billable
19953,17,50,2024-08-12,3.8,Billable
19954,17,50,2024-08-13,4.2,Billable
19955,17,50,2024-08-14,4.4,Billable
19956,17,50,2024-08-15,4.5,Billable
19957,17,50,2024-08-16,3.6,Billable
19958,17,50,2024-08-19,4.5,Billable
19959,17,50,2024-08-20,4.3,Billable
19960,17,50,2024-08-21,3.6,Billable
19961,17,50,2024-08-22,4.4,Billable
19962,17,50,2024-08-23,3.8,Billable
19963,17,50,2024-08-26,5.0,Billable
19964,17,50,2024-08-27,3.5,Billable
19965,17,50,2024-08-29,4.3,Billable
19966,17,50,2024-08-30,4.4,Billable
19967,17,50,2024-09-02,4.0,Billable
19968,17,50,2024-09-03,4.2,Non-billable
19969,17,50,2024-09-04,4.3,Billable
19970,17,50,2024-09-05,4.9,Billable
19971,17,50,2024-09-06,4.9,Non-billable
19972,17,50,2024-09-09,5.0,Billable
19973,17,50,2024-09-10,4.5,Billable
19974,17,50,2024-09-11,4.1,Billable
19975,17,50,2024-09-12,5.3,Billable
19976,17,50,2024-09-13,4.3,Billable
19977,17,50,2024-09-16,3.9,Billable
19978,17,50,2024-09-17,5.1,Billable
19979,17,50,2024-09-19,4.0,Billable
19980,17,50,2024-09-20,4.5,Non-billable
19981,17,50,2024-09-23,4.1,Billable
19982,17,50,2024-09-24,4.7,Billable
19983,17,50,2024-09-25,5.0,Billable
19984,17,50,2024-09-26,4.7,Billable
19985,17,50,2024-09-27,4.1,Billable
19986,17,50,2024-09-30,5.1,Billable
19987,17,50,2024-10-01,4.2,Billable
19988,17,50,2024-10-02,4.4,Billable
19989,17,50,2024-10-03,3.9,Billable
19990,17,50,2024-10-08,4.1,Billable
19991,17,50,2024-10-09,5.4,Billable
19992,17,50,2024-10-10,4.2,Billable
19993,17,50,2024-10-11,4.9,Billable
19994,17,50,2024-10-14,4.0,Billable
19995,17,50,2024-10-15,4.2,Billable
19996,17,50,2024-10-16,4.4,Billable
19997,17,50,2024-10-17,4.7,Billable
19998,17,50,2024-10-18,4.0,Billable
19999,17,50,2024-10-21,4.7,Billable
20000,17,50,2024-10-22,4.5,Non-billable
20001,17,50,2024-10-24,4.5,Billable
20002,17,50,2024-10-25,4.6,Billable
20003,17,50,2024-10-29,5.3,Non-billable
20004,17,50,2024-10-30,4.0,Billable
20005,17,50,2024-11-01,3.9,Billable
20006,17,50,2024-11-04,4.1,Non-billable
20007,17,50,2024-11-05,4.8,Billable
20008,17,50,2024-11-08,4.3,Billable
20009,17,50,2024-11-11,4.0,Billable
20010,17,50,2024-11-13,4.6,Billable
20011,17,50,2024-11-14,5.2,Billable
20012,17,50,2024-11-15,5.2,Billable
20013,17,50,2024-11-18,5.3,Billable
20014,17,50,2024-11-19,3.9,Non-billable
20015,17,50,2024-11-20,5.3,Non-billable
20016,17,50,2024-11-21,4.2,Billable
20017,17,50,2024-11-22,4.8,Billable
20018,22,50,2024-07-05,5.9,Billable
20019,22,50,2024-07-08,6.2,Non-billable
20020,22,50,2024-07-09,5.3,Billable
20021,22,50,2024-07-10,5.5,Billable
20022,22,50,2024-07-11,5.9,Billable
20023,22,50,2024-07-12,5.0,Billable
20024,22,50,2024-07-15,6.0,Billable
20025,22,50,2024-07-16,5.3,Billable
20026,22,50,2024-07-17,5.0,Billable
20027,22,50,2024-07-18,4.9,Billable
20028,22,50,2024-07-19,4.7,Billable
20029,22,50,2024-07-22,5.8,Billable
20030,22,50,2024-07-23,6.6,Billable
20031,22,50,2024-07-24,6.3,Billable
20032,22,50,2024-07-25,6.3,Billable
20033,22,50,2024-07-26,5.5,Billable
20034,22,50,2024-07-29,5.6,Non-billable
20035,22,50,2024-07-30,6.2,Billable
20036,22,50,2024-07-31,4.6,Billable
20037,22,50,2024-08-01,5.0,Billable
20038,22,50,2024-08-02,5.0,Non-billable
20039,22,50,2024-08-06,5.6,Billable
20040,22,50,2024-08-07,5.5,Billable
20041,22,50,2024-08-08,5.6,Billable
20042,22,50,2024-08-09,6.4,Billable
20043,22,50,2024-08-12,6.1,Billable
20044,22,50,2024-08-13,5.2,Billable
20045,22,50,2024-08-14,5.7,Billable
20046,22,50,2024-08-15,5.3,Billable
20047,22,50,2024-08-16,6.0,Billable
20048,22,50,2024-08-19,5.0,Billable
20049,22,50,2024-08-21,5.2,Billable
20050,22,50,2024-08-22,5.3,Billable
20051,22,50,2024-08-23,6.1,Non-billable
20052,22,50,2024-08-26,5.6,Billable
20053,22,50,2024-08-27,6.0,Non-billable
20054,22,50,2024-08-28,6.3,Billable
20055,22,50,2024-08-29,5.7,Billable
20056,22,50,2024-08-30,4.9,Billable
20057,22,50,2024-09-02,5.7,Billable
20058,22,50,2024-09-03,6.8,Billable
20059,22,50,2024-09-05,6.2,Billable
20060,22,50,2024-09-09,6.8,Billable
20061,22,50,2024-09-10,6.5,Billable
20062,22,50,2024-09-11,6.4,Billable
20063,22,50,2024-09-12,5.9,Billable
20064,22,50,2024-09-13,5.7,Billable
20065,22,50,2024-09-16,5.4,Billable
20066,22,50,2024-09-17,5.7,Billable
20067,22,50,2024-09-18,5.8,Billable
20068,22,50,2024-09-19,7.1,Billable
20069,22,50,2024-09-20,6.7,Billable
20070,22,50,2024-09-23,6.6,Billable
20071,22,50,2024-09-24,5.3,Billable
20072,22,50,2024-09-25,7.1,Billable
20073,22,50,2024-09-26,6.2,Billable
20074,22,50,2024-09-27,5.9,Billable
20075,25,50,2024-08-09,3.8,Billable
20076,25,50,2024-08-12,3.7,Billable
20077,25,50,2024-08-14,3.3,Billable
20078,25,50,2024-08-15,3.8,Non-billable
20079,25,50,2024-08-16,4.3,Non-billable
20080,25,50,2024-08-19,3.6,Billable
20081,25,50,2024-08-20,3.1,Non-billable
20082,25,50,2024-08-21,3.5,Billable
20083,25,50,2024-08-22,4.0,Non-billable
20084,25,50,2024-08-23,3.1,Billable
20085,25,50,2024-08-27,4.3,Non-billable
20086,25,50,2024-08-28,3.8,Billable
20087,25,50,2024-08-29,4.0,Billable
20088,25,50,2024-08-30,4.1,Billable
20089,25,50,2024-09-02,4.4,Billable
20090,25,50,2024-09-03,4.4,Billable
20091,25,50,2024-09-04,3.6,Billable
20092,25,50,2024-09-05,3.7,Billable
20093,25,50,2024-09-06,4.2,Billable
20094,25,50,2024-09-09,4.1,Billable
20095,25,50,2024-09-10,4.0,Billable
20096,25,50,2024-09-11,4.3,Billable
20097,25,50,2024-09-12,3.8,Billable
20098,25,50,2024-09-13,4.7,Billable
20099,25,50,2024-09-16,4.1,Billable
20100,25,50,2024-09-17,4.8,Billable
20101,25,50,2024-09-18,4.0,Billable
20102,25,50,2024-09-19,4.5,Billable
20103,25,50,2024-09-24,3.5,Billable
20104,25,50,2024-09-25,4.4,Non-billable
20105,25,50,2024-09-26,3.7,Billable
20106,25,50,2024-09-27,4.5,Billable
20107,25,50,2024-09-30,3.6,Billable
20108,25,50,2024-10-01,4.3,Billable
20109,25,50,2024-10-02,3.6,Billable
20110,25,50,2024-10-03,4.0,Billable
20111,25,50,2024-10-04,4.5,Non-billable
20112,25,50,2024-10-07,4.7,Billable
20113,25,50,2024-10-08,4.2,Billable
20114,25,50,2024-10-09,3.7,Billable
20115,25,50,2024-10-11,4.6,Billable
20116,25,50,2024-10-14,4.4,Billable
20117,25,50,2024-10-15,4.0,Billable
20118,25,50,2024-10-16,3.4,Billable
20119,25,50,2024-10-17,3.8,Billable
20120,25,50,2024-10-18,4.3,Billable
20121,25,50,2024-10-21,3.6,Billable
20122,25,50,2024-10-23,3.6,Billable
20123,25,50,2024-10-24,4.4,Billable
20124,25,50,2024-10-25,3.4,Billable
20125,25,50,2024-10-28,4.3,Billable
20126,25,50,2024-10-29,3.5,Billable
20127,25,50,2024-10-30,3.6,Billable
20128,25,50,2024-11-01,4.6,Non-billable
20129,25,50,2024-11-04,3.5,Billable
20130,25,50,2024-11-05,4.6,Billable
20131,25,50,2024-11-06,4.3,Billable
20132,25,50,2024-11-07,4.3,Billable
20133,25,50,2024-11-08,3.9,Billable
20134,25,50,2024-11-11,3.5,Billable
20135,25,50,2024-11-12,4.1,Billable
20136,25,50,2024-11-13,4.4,Billable
20137,25,50,2024-11-14,4.0,Billable
20138,25,50,2024-11-15,3.4,Billable
20139,25,50,2024-11-18,4.5,Billable
20140,25,50,2024-11-19,4.7,Billable
20141,25,50,2024-11-20,3.8,Billable
20142,25,50,2024-11-21,4.2,Billable
20143,25,50,2024-11-22,4.2,Billable
20144,40,50,2024-07-10,8.0,Billable
20145,40,50,2024-07-11,8.7,Billable
20146,40,50,2024-07-12,7.0,Non-billable
20147,40,50,2024-07-16,8.2,Billable
20148,40,50,2024-07-17,6.5,Non-billable
20149,40,50,2024-07-18,8.0,Billable
20150,40,50,2024-07-19,7.0,Billable
20151,40,50,2024-07-22,7.0,Billable
20152,40,50,2024-07-23,7.6,Non-billable
20153,40,50,2024-07-24,6.0,Billable
20154,40,50,2024-07-25,7.9,Billable
20155,40,50,2024-07-26,6.5,Billable
20156,40,50,2024-07-29,7.8,Billable
20157,40,50,2024-07-30,6.5,Billable
20158,40,50,2024-07-31,7.7,Billable
20159,40,50,2024-08-01,6.5,Billable
20160,40,50,2024-08-02,8.3,Billable
20161,40,50,2024-08-05,7.0,Billable
20162,40,50,2024-08-06,7.3,Billable
20163,40,50,2024-08-07,7.8,Billable
20164,40,50,2024-08-08,7.6,Billable
20165,40,50,2024-08-09,7.2,Non-billable
20166,40,50,2024-08-12,7.7,Non-billable
20167,40,50,2024-08-13,7.2,Billable
20168,40,50,2024-08-15,7.5,Non-billable
20169,40,50,2024-08-16,6.5,Billable
20170,40,50,2024-08-19,7.5,Billable
20171,40,50,2024-08-20,7.9,Billable
20172,40,50,2024-08-21,8.7,Billable
20173,40,50,2024-08-23,8.3,Billable
20174,40,50,2024-08-26,7.7,Billable
20175,40,50,2024-08-27,6.6,Billable
20176,40,50,2024-08-28,7.8,Billable
20177,40,50,2024-08-29,7.0,Billable
20178,40,50,2024-08-30,6.2,Billable
20179,40,50,2024-09-02,8.8,Billable
20180,40,50,2024-09-03,8.2,Billable
20181,40,50,2024-09-04,7.6,Billable
20182,40,50,2024-09-05,8.8,Billable
20183,40,50,2024-09-06,8.2,Billable
20184,40,50,2024-09-09,8.3,Billable
20185,40,50,2024-09-13,8.2,Billable
20186,40,50,2024-09-17,8.8,Non-billable
20187,40,50,2024-09-18,8.6,Billable
20188,40,50,2024-09-19,7.5,Billable
20189,40,50,2024-09-20,7.6,Billable
20190,40,50,2024-09-23,8.6,Billable
20191,40,50,2024-09-24,9.5,Billable
20192,40,50,2024-09-25,9.2,Billable
20193,40,50,2024-09-30,7.8,Billable
20194,40,50,2024-10-02,8.2,Billable
20195,40,50,2024-10-03,7.6,Billable
20196,40,50,2024-10-04,8.4,Billable
20197,40,50,2024-10-07,9.2,Billable
20198,40,50,2024-10-08,8.5,Billable
20199,40,50,2024-10-09,7.0,Billable
20200,40,50,2024-10-10,8.8,Billable
20201,40,50,2024-10-14,8.1,Billable
20202,40,50,2024-10-15,8.8,Billable
20203,40,50,2024-10-16,9.1,Billable
20204,40,50,2024-10-17,9.3,Billable
20205,40,50,2024-10-18,8.0,Billable
20206,40,50,2024-10-21,8.6,Billable
20207,40,50,2024-10-22,7.7,Billable
20208,40,50,2024-10-23,8.3,Billable
20209,40,50,2024-10-24,9.4,Billable
20210,40,50,2024-10-25,9.0,Billable
20211,40,50,2024-10-28,7.2,Billable
20212,40,50,2024-10-29,8.1,Billable
20213,40,50,2024-10-30,8.3,Billable
20214,40,50,2024-10-31,7.9,Billable
20215,40,50,2024-11-01,8.3,Non-billable
20216,40,50,2024-11-04,8.5,Billable
20217,40,50,2024-11-05,8.6,Billable
20218,40,50,2024-11-06,8.4,Billable
20219,40,50,2024-11-07,8.6,Billable
20220,40,50,2024-11-08,9.0,Billable
20221,40,50,2024-11-11,8.7,Billable
20222,40,50,2024-11-12,9.2,Billable
20223,40,50,2024-11-13,7.4,Billable
20224,40,50,2024-11-15,9.1,Billable
20225,40,50,2024-11-18,9.2,Billable
20226,40,50,2024-11-19,6.9,Billable
20227,40,50,2024-11-20,7.8,Billable
20228,40,50,2024-11-22,8.7,Billable
20229,4,50,2024-07-05,5.3,Billable
20230,4,50,2024-07-08,5.5,Billable
20231,4,50,2024-07-09,5.8,Billable
20232,4,50,2024-07-10,5.1,Billable
20233,4,50,2024-07-11,6.4,Non-billable
20234,4,50,2024-07-12,5.8,Billable
20235,4,50,2024-07-15,4.9,Billable
20236,4,50,2024-07-16,6.3,Billable
20237,4,50,2024-07-17,4.9,Billable
20238,4,50,2024-07-18,5.1,Billable
20239,4,50,2024-07-19,6.0,Billable
20240,4,50,2024-07-22,5.1,Billable
20241,4,50,2024-07-24,4.8,Billable
20242,4,50,2024-07-25,6.3,Billable
20243,4,50,2024-07-26,5.6,Billable
20244,4,50,2024-07-29,5.7,Billable
20245,4,50,2024-07-30,5.2,Billable
20246,4,50,2024-07-31,5.0,Non-billable
20247,4,50,2024-08-01,5.3,Billable
20248,4,50,2024-08-02,5.4,Billable
20249,4,50,2024-08-05,5.9,Non-billable
20250,4,50,2024-08-06,5.1,Billable
20251,4,50,2024-08-07,5.1,Billable
20252,4,50,2024-08-08,5.9,Billable
20253,4,50,2024-08-14,6.7,Billable
20254,4,50,2024-08-16,5.5,Billable
20255,4,50,2024-08-19,5.9,Billable
20256,4,50,2024-08-20,5.3,Billable
20257,4,50,2024-08-21,4.9,Billable
20258,4,50,2024-08-22,5.9,Billable
20259,4,50,2024-08-23,6.1,Billable
20260,4,50,2024-08-27,5.3,Billable
20261,4,50,2024-08-28,4.7,Billable
20262,4,50,2024-08-29,5.6,Billable
20263,4,50,2024-08-30,4.7,Billable
20264,4,50,2024-09-02,5.7,Billable
20265,4,50,2024-09-03,6.2,Billable
20266,4,50,2024-09-04,5.5,Non-billable
20267,4,50,2024-09-05,6.0,Billable
20268,4,50,2024-09-06,5.9,Billable
20269,4,50,2024-09-09,5.6,Billable
20270,4,50,2024-09-10,6.1,Billable
20271,4,50,2024-09-11,7.1,Billable
20272,4,50,2024-09-13,7.0,Billable
20273,4,50,2024-09-16,5.3,Billable
20274,4,50,2024-09-18,5.5,Billable
20275,4,50,2024-09-19,7.1,Billable
20276,4,50,2024-09-23,6.2,Billable
20277,4,50,2024-09-26,6.2,Billable
20278,4,50,2024-09-27,6.3,Billable
20279,4,50,2024-10-01,5.7,Billable
20280,4,50,2024-10-03,5.8,Billable
20281,4,50,2024-10-04,5.5,Billable
20282,4,50,2024-10-07,6.1,Billable
20283,4,50,2024-10-08,5.4,Billable
20284,4,50,2024-10-09,6.7,Billable
20285,4,50,2024-10-10,6.1,Billable
20286,4,50,2024-10-11,6.9,Billable
20287,4,50,2024-10-15,5.8,Billable
20288,4,50,2024-10-16,6.9,Billable
20289,4,50,2024-10-17,7.0,Non-billable
20290,4,50,2024-10-18,6.9,Billable
20291,4,50,2024-10-21,6.0,Billable
20292,4,50,2024-10-23,6.2,Billable
20293,4,50,2024-10-25,6.9,Billable
20294,4,50,2024-10-28,6.1,Billable
20295,4,50,2024-11-01,5.8,Billable
20296,4,50,2024-11-04,5.5,Billable
20297,4,50,2024-11-05,5.6,Billable
20298,4,50,2024-11-06,6.4,Billable
20299,4,50,2024-11-07,6.8,Billable
20300,4,50,2024-11-08,6.6,Billable
20301,4,50,2024-11-11,5.6,Billable
20302,4,50,2024-11-12,6.3,Billable
20303,4,50,2024-11-13,7.1,Billable
20304,4,50,2024-11-14,6.9,Billable
20305,4,50,2024-11-18,6.6,Non-billable
20306,4,50,2024-11-19,5.4,Billable
20307,4,50,2024-11-20,5.1,Billable
20308,4,50,2024-11-22,6.4,Non-billable
20309,19,50,2024-07-23,7.3,Billable
20310,19,50,2024-07-25,6.7,Billable
20311,19,50,2024-07-26,6.3,Billable
20312,19,50,2024-07-29,8.6,Billable
20313,19,50,2024-07-30,7.6,Billable
20314,19,50,2024-07-31,7.2,Billable
20315,19,50,2024-08-01,6.3,Billable
20316,19,50,2024-08-02,8.7,Billable
20317,19,50,2024-08-05,6.1,Billable
20318,19,50,2024-08-06,6.4,Billable
20319,19,50,2024-08-07,7.2,Billable
20320,19,50,2024-08-08,8.4,Billable
20321,19,50,2024-08-09,7.2,Billable
20322,19,50,2024-08-12,6.9,Billable
20323,19,50,2024-08-13,8.2,Billable
20324,19,50,2024-08-14,7.1,Billable
20325,19,50,2024-08-16,8.8,Billable
20326,19,50,2024-08-19,6.8,Billable
20327,19,50,2024-08-20,7.7,Billable
20328,19,50,2024-08-21,6.5,Billable
20329,19,50,2024-08-22,6.5,Billable
20330,19,50,2024-08-26,7.1,Non-billable
20331,19,50,2024-08-27,7.0,Billable
20332,19,50,2024-08-28,7.5,Billable
20333,19,50,2024-08-29,7.4,Billable
20334,19,50,2024-08-30,6.9,Billable
20335,19,50,2024-09-02,9.4,Billable
20336,19,50,2024-09-03,8.9,Billable
20337,19,50,2024-09-04,8.4,Billable
20338,19,50,2024-09-05,9.5,Billable
20339,19,50,2024-09-11,6.9,Billable
20340,19,50,2024-09-12,9.1,Billable
20341,19,50,2024-09-13,6.8,Billable
20342,19,50,2024-09-16,8.4,Billable
20343,19,50,2024-09-17,8.9,Billable
20344,19,50,2024-09-18,8.9,Billable
20345,19,50,2024-09-19,7.9,Billable
20346,19,50,2024-09-23,8.4,Billable
20347,19,50,2024-09-24,7.6,Billable
20348,19,50,2024-09-26,9.3,Billable
20349,19,50,2024-09-27,7.2,Billable
20350,19,50,2024-09-30,8.1,Billable
20351,19,50,2024-10-01,9.4,Billable
20352,19,50,2024-10-02,7.9,Non-billable
20353,19,50,2024-10-03,8.3,Billable
20354,19,50,2024-10-04,6.9,Billable
20355,19,50,2024-10-07,7.8,Billable
20356,19,50,2024-10-08,9.2,Billable
20357,19,50,2024-10-09,7.9,Billable
20358,19,50,2024-10-10,7.8,Billable
